Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
35.8437500000,8,4208.7177734375,4217.0512695313,4213.0771484375,4221.6665039063,4219.4873046875,4212.5639648438,4204.2309570313,4209.8715820313,4235.0000000000,4365.6411132813,4215.3847656250,4206.0258789063,4158.4614257813,3483.0769042969,,,
35.8515625000,8,4206.5385742188,4212.5639648438,4211.4101562500,4219.3588867188,4222.3076171875,4207.4360351563,4206.0258789063,4209.8715820313,4237.0512695313,4366.9228515625,4213.8461914063,4208.4614257813,4157.3076171875,3481.5385742188,,,
35.8593750000,8,4205.5126953125,4208.2050781250,4208.8461914063,4217.9487304688,4225.0000000000,4208.0771484375,4207.0512695313,4210.6411132813,4238.8461914063,4365.5126953125,4209.8715820313,4206.2822265625,4157.3076171875,3480.3845214844,,,
35.8671875000,8,4206.9228515625,4215.1284179688,4209.6152343750,4219.1025390625,4224.1025390625,4212.9487304688,4207.6923828125,4209.7436523438,4239.1025390625,4364.7436523438,4211.2822265625,4204.3588867188,4155.8974609375,3481.9230957031,,,
35.8750000000,8,4209.1025390625,4218.2050781250,4209.7436523438,4219.7436523438,4223.2050781250,4210.7690429688,4207.6923828125,4208.5898437500,4239.7436523438,4367.9487304688,4215.2563476563,4209.3588867188,4155.8974609375,3485.5129394531,,,
35.8828125000,8,4206.2822265625,4211.6665039063,4208.2050781250,4220.0000000000,4223.5898437500,4208.5898437500,4206.4101562500,4208.8461914063,4239.4873046875,4367.5639648438,4212.0512695313,4206.1538085938,4155.8974609375,3483.0769042969,,,
35.8906250000,8,4204.4873046875,4208.5898437500,4209.2309570313,4219.7436523438,4220.5126953125,4208.7177734375,4202.6923828125,4209.4873046875,4237.5639648438,4365.8974609375,4210.7690429688,4202.8203125000,4155.5126953125,3479.2307128906,,,
35.8984375000,8,4204.6152343750,4210.8974609375,4211.1538085938,4218.5898437500,4220.3847656250,4210.5126953125,4206.9228515625,4211.4101562500,4237.3076171875,4366.4101562500,4210.6411132813,4205.2563476563,4155.7690429688,3480.7692871094,,,
35.9062500000,8,4206.9228515625,4212.0512695313,4211.9228515625,4219.8715820313,4221.2822265625,4214.8715820313,4213.2050781250,4212.3076171875,4237.6923828125,4367.1796875000,4212.3076171875,4208.5898437500,4158.2050781250,3483.8461914063,,,
35.9140625000,8,4205.1284179688,4209.8715820313,4210.6411132813,4222.0512695313,4219.7436523438,4215.7690429688,4212.8203125000,4210.6411132813,4239.3588867188,4366.7949218750,4213.4614257813,4205.8974609375,4158.2050781250,3479.6154785156,,,
35.9218750000,8,4204.3588867188,4207.0512695313,4208.8461914063,4219.8715820313,4219.2309570313,4211.2822265625,4207.3076171875,4209.4873046875,4240.6411132813,4365.2563476563,4213.7177734375,4204.1025390625,4157.9487304688,3478.3332519531,,,
35.9296875000,8,4205.8974609375,4211.6665039063,4211.0258789063,4220.0000000000,4222.0512695313,4209.7436523438,4207.5639648438,4210.0000000000,4239.4873046875,4364.4873046875,4215.0000000000,4206.9228515625,4157.4360351563,3481.2819824219,,,
35.9375000000,8,4206.0258789063,4216.9228515625,4216.9228515625,4220.6411132813,4221.0258789063,4210.7690429688,4209.6152343750,4210.0000000000,4239.4873046875,4366.2822265625,4211.6665039063,4207.8203125000,4158.4614257813,3481.2819824219,,,
35.9453125000,8,4204.7436523438,4215.8974609375,4215.6411132813,4219.2309570313,4217.1796875000,4209.4873046875,4208.4614257813,4208.4614257813,4240.6411132813,4367.3076171875,4207.8203125000,4204.6152343750,4158.5898437500,3479.7436523438,,,
35.9531250000,8,4204.8715820313,4214.8715820313,4210.8974609375,4215.6411132813,4218.9741210938,4210.1284179688,4206.5385742188,4209.6152343750,4240.8974609375,4366.4101562500,4209.8715820313,4202.8203125000,4156.5385742188,3482.3076171875,,,
35.9609375000,8,4206.2822265625,4213.0771484375,4210.2563476563,4218.0771484375,4222.0512695313,4211.1538085938,4204.7436523438,4212.5639648438,4240.3847656250,4367.0512695313,4213.4614257813,4206.5385742188,4157.8203125000,3485.7692871094,,,
35.9687500000,8,4206.6665039063,4211.4101562500,4212.3076171875,4218.7177734375,4222.4360351563,4208.4614257813,4206.2822265625,4211.6665039063,4238.8461914063,4367.1796875000,4208.2050781250,4205.8974609375,4159.6152343750,3483.2050781250,,,
35.9765625000,8,4205.2563476563,4212.9487304688,4211.2822265625,4218.2050781250,4220.8974609375,4209.6152343750,4209.8715820313,4212.0512695313,4236.2822265625,4365.0000000000,4206.9228515625,4204.8715820313,4157.6923828125,3481.5385742188,,,
35.9843750000,8,4204.3588867188,4212.6923828125,4210.8974609375,4216.5385742188,4219.8715820313,4212.6923828125,4210.6411132813,4217.8203125000,4237.1796875000,4364.6152343750,4210.2563476563,4206.0258789063,4157.8203125000,3484.8718261719,,,
35.9921875000,8,4206.9228515625,4209.6152343750,4212.6923828125,4216.9228515625,4217.1796875000,4211.0258789063,4205.7690429688,4216.2822265625,4238.9741210938,4365.8974609375,4213.4614257813,4208.9741210938,4160.5126953125,3485.8974609375,,,
36.0000000000,9,4205.8974609375,4209.3588867188,4212.0512695313,4218.3334960938,4219.7436523438,4212.4360351563,4207.5639648438,4210.3847656250,4240.0000000000,4365.3847656250,4212.5639648438,4207.8203125000,4157.3076171875,3482.0512695313,,,
36.0078125000,9,4202.4360351563,4210.2563476563,4211.2822265625,4220.7690429688,4221.7949218750,4216.7949218750,4207.8203125000,4211.0258789063,4238.9741210938,4365.8974609375,4212.9487304688,4207.0512695313,4155.2563476563,3481.7949218750,,,
36.0156250000,9,4202.4360351563,4210.8974609375,4210.8974609375,4219.4873046875,4219.1025390625,4215.2563476563,4205.1284179688,4212.4360351563,4239.1025390625,4365.3847656250,4211.5385742188,4205.7690429688,4156.0258789063,3482.8205566406,,,
36.0234375000,9,4206.5385742188,4212.9487304688,4209.7436523438,4217.9487304688,4218.4614257813,4210.5126953125,4205.5126953125,4211.1538085938,4240.7690429688,4365.0000000000,4212.5639648438,4207.3076171875,4156.4101562500,3484.1025390625,,,
36.0312500000,9,4207.5639648438,4213.0771484375,4209.8715820313,4218.3334960938,4222.6923828125,4212.6923828125,4209.4873046875,4212.0512695313,4240.0000000000,4363.3334960938,4213.0771484375,4203.5898437500,4155.5126953125,3482.1794433594,,,
36.0390625000,9,4207.1796875000,4212.3076171875,4212.6923828125,4218.2050781250,4218.5898437500,4214.6152343750,4208.5898437500,4211.2822265625,4237.0512695313,4362.6923828125,4210.1284179688,4200.7690429688,4157.4360351563,3480.6411132813,,,
36.0468750000,9,4204.3588867188,4214.6152343750,4213.9741210938,4216.9228515625,4215.3847656250,4213.0771484375,4208.5898437500,4211.6665039063,4239.3588867188,4364.7436523438,4208.0771484375,4202.4360351563,4158.0771484375,3482.0512695313,,,
36.0546875000,9,4206.2822265625,4216.0258789063,4211.2822265625,4217.0512695313,4218.4614257813,4211.0258789063,4210.3847656250,4216.6665039063,4242.5639648438,4366.6665039063,4211.2822265625,4204.2309570313,4155.8974609375,3485.3845214844,,,
36.0625000000,9,4207.8203125000,4211.7949218750,4210.6411132813,4218.5898437500,4221.6665039063,4211.2822265625,4210.7690429688,4213.5898437500,4239.7436523438,4366.6665039063,4210.5126953125,4201.4101562500,4153.8461914063,3482.4357910156,,,
36.0703125000,9,4204.3588867188,4207.8203125000,4213.8461914063,4217.1796875000,4220.2563476563,4211.7949218750,4210.2563476563,4206.1538085938,4235.5126953125,4367.0512695313,4207.1796875000,4202.6923828125,4156.6665039063,3481.0256347656,,,
36.0781250000,9,4202.8203125000,4208.9741210938,4214.8715820313,4216.2822265625,4219.2309570313,4211.9228515625,4208.2050781250,4209.1025390625,4236.2822265625,4366.9228515625,4210.3847656250,4204.8715820313,4159.7436523438,3483.0769042969,,,
36.0859375000,9,4207.4360351563,4209.4873046875,4212.1796875000,4215.6411132813,4219.4873046875,4211.7949218750,4207.6923828125,4215.8974609375,4238.7177734375,4366.1538085938,4212.3076171875,4202.5639648438,4158.0771484375,3483.2050781250,,,
36.0937500000,9,4208.4614257813,4211.6665039063,4210.5126953125,4216.5385742188,4219.2309570313,4212.4360351563,4207.4360351563,4212.8203125000,4237.1796875000,4367.5639648438,4210.7690429688,4202.3076171875,4156.2822265625,3480.8974609375,,,
36.1015625000,9,4206.1538085938,4217.5639648438,4213.2050781250,4215.2563476563,4218.0771484375,4214.8715820313,4206.5385742188,4207.5639648438,4235.5126953125,4366.5385742188,4208.5898437500,4200.8974609375,4156.5385742188,3479.7436523438,,,
36.1093750000,9,4205.7690429688,4214.2309570313,4213.9741210938,4216.5385742188,4217.1796875000,4217.1796875000,4206.4101562500,4208.5898437500,4238.8461914063,4365.1284179688,4210.5126953125,4200.8974609375,4156.0258789063,3481.1538085938,,,
36.1171875000,9,4206.6665039063,4210.1284179688,4213.8461914063,4215.7690429688,4217.9487304688,4215.6411132813,4208.4614257813,4212.9487304688,4242.0512695313,4366.5385742188,4209.3588867188,4203.3334960938,4156.2822265625,3480.6411132813,,,
36.1250000000,9,4208.3334960938,4213.4614257813,4214.3588867188,4215.0000000000,4217.9487304688,4211.0258789063,4207.0512695313,4213.2050781250,4238.0771484375,4366.4101562500,4209.4873046875,4205.7690429688,4158.8461914063,3478.3332519531,,,
36.1328125000,9,4207.5639648438,4210.6411132813,4212.6923828125,4214.6152343750,4219.6152343750,4213.5898437500,4208.0771484375,4210.7690429688,4236.6665039063,4364.3588867188,4209.4873046875,4203.0771484375,4157.6923828125,3478.0769042969,,,
36.1406250000,9,4205.5126953125,4207.0512695313,4209.2309570313,4217.8203125000,4218.2050781250,4216.7949218750,4209.6152343750,4209.8715820313,4240.2563476563,4364.3588867188,4211.2822265625,4205.0000000000,4157.0512695313,3481.5385742188,,,
36.1484375000,9,4204.1025390625,4214.2309570313,4207.3076171875,4218.5898437500,4218.2050781250,4213.4614257813,4209.6152343750,4212.0512695313,4240.6411132813,4362.4360351563,4208.9741210938,4203.4614257813,4159.2309570313,3482.6923828125,,,
36.1562500000,9,4202.5639648438,4217.6923828125,4209.1025390625,4216.5385742188,4219.4873046875,4212.8203125000,4207.9487304688,4213.4614257813,4238.4614257813,4363.2050781250,4210.1284179688,4201.2822265625,4159.8715820313,3481.0256347656,,,
36.1640625000,9,4200.7690429688,4210.7690429688,4211.7949218750,4214.4873046875,4220.3847656250,4214.2309570313,4210.7690429688,4213.0771484375,4240.1284179688,4369.7436523438,4210.8974609375,4201.9228515625,4156.1538085938,3476.9230957031,,,
36.1718750000,9,4202.3076171875,4209.1025390625,4213.3334960938,4215.7690429688,4218.4614257813,4211.5385742188,4210.8974609375,4211.6665039063,4240.5126953125,4371.1538085938,4209.1025390625,4204.3588867188,4158.5898437500,3478.7180175781,,,
36.1796875000,9,4202.5639648438,4212.6923828125,4211.2822265625,4216.7949218750,4220.3847656250,4212.0512695313,4210.3847656250,4210.5126953125,4240.3847656250,4368.4614257813,4208.0771484375,4203.3334960938,4160.0000000000,3483.4614257813,,,
36.1875000000,9,4205.0000000000,4210.7690429688,4211.1538085938,4215.0000000000,4221.2822265625,4215.7690429688,4210.0000000000,4211.6665039063,4242.0512695313,4372.0512695313,4210.6411132813,4203.8461914063,4156.4101562500,3485.1281738281,,,
36.1953125000,9,4207.0512695313,4211.5385742188,4214.2309570313,4215.2563476563,4221.2822265625,4212.9487304688,4209.7436523438,4211.7949218750,4241.6665039063,4372.3076171875,4208.9741210938,4202.8203125000,4154.2309570313,3480.7692871094,,,
36.2031250000,9,4205.8974609375,4214.1025390625,4213.8461914063,4215.5126953125,4223.9741210938,4207.9487304688,4208.9741210938,4210.2563476563,4239.1025390625,4369.7436523438,4208.7177734375,4202.8203125000,4156.0258789063,3476.9230957031,,,
36.2109375000,9,4205.2563476563,4214.2309570313,4210.1284179688,4215.2563476563,4223.3334960938,4211.0258789063,4209.1025390625,4209.6152343750,4238.5898437500,4371.0258789063,4208.8461914063,4202.6923828125,4157.0512695313,3479.1025390625,,,
36.2187500000,9,4208.2050781250,4214.2309570313,4210.0000000000,4216.0258789063,4220.8974609375,4212.6923828125,4210.5126953125,4209.1025390625,4237.8203125000,4368.2050781250,4204.6152343750,4202.4360351563,4157.5639648438,3485.6411132813,,,
36.2265625000,9,4205.8974609375,4215.3847656250,4211.7949218750,4216.4101562500,4221.7949218750,4210.3847656250,4210.6411132813,4208.9741210938,4236.9228515625,4366.2822265625,4205.3847656250,4202.5639648438,4158.8461914063,3483.8461914063,,,
36.2343750000,9,4202.8203125000,4214.6152343750,4212.5639648438,4211.4101562500,4223.9741210938,4208.9741210938,4210.2563476563,4213.0771484375,4238.7177734375,4369.8715820313,4208.0771484375,4199.7436523438,4156.7949218750,3477.6923828125,,,
36.2421875000,9,4205.3847656250,4215.6411132813,4213.0771484375,4210.2563476563,4222.0512695313,4212.0512695313,4210.2563476563,4213.5898437500,4240.1284179688,4370.3847656250,4208.0771484375,4199.3588867188,4153.2050781250,3480.8974609375,,,
36.2500000000,9,4206.1538085938,4216.9228515625,4215.6411132813,4210.5126953125,4222.4360351563,4214.2309570313,4210.2563476563,4209.6152343750,4239.8715820313,4368.2050781250,4206.7949218750,4200.2563476563,4155.1284179688,3485.8974609375,,,
36.2578125000,9,4202.3076171875,4215.1284179688,4215.5126953125,4211.5385742188,4224.1025390625,4210.3847656250,4207.4360351563,4210.3847656250,4241.0258789063,4368.4614257813,4206.7949218750,4201.0258789063,4158.3334960938,3481.0256347656,,,
36.2656250000,9,4201.2822265625,4215.7690429688,4215.3847656250,4212.6923828125,4223.3334960938,4211.4101562500,4208.7177734375,4213.5898437500,4242.9487304688,4369.3588867188,4204.7436523438,4200.0000000000,4156.6665039063,3477.1794433594,,,
36.2734375000,9,4205.1284179688,4216.5385742188,4213.8461914063,4213.7177734375,4221.1538085938,4216.4101562500,4211.5385742188,4212.8203125000,4240.7690429688,4372.0512695313,4208.4614257813,4203.7177734375,4156.7949218750,3482.0512695313,,,
36.2812500000,9,4205.1284179688,4215.1284179688,4213.2050781250,4210.7690429688,4223.2050781250,4213.9741210938,4210.1284179688,4214.3588867188,4238.8461914063,4372.0512695313,4209.3588867188,4203.4614257813,4159.3588867188,3483.2050781250,,,
36.2890625000,9,4205.7690429688,4214.1025390625,4216.0258789063,4213.0771484375,4222.9487304688,4208.7177734375,4207.8203125000,4216.0258789063,4240.5126953125,4371.1538085938,4206.4101562500,4200.7690429688,4158.0771484375,3480.5129394531,,,
36.2968750000,9,4206.4101562500,4214.2309570313,4212.6923828125,4213.8461914063,4222.6923828125,4212.1796875000,4213.2050781250,4213.0771484375,4241.0258789063,4372.4360351563,4203.5898437500,4199.7436523438,4154.1025390625,3479.6154785156,,,
36.3046875000,9,4206.0258789063,4214.4873046875,4207.8203125000,4209.4873046875,4223.3334960938,4212.0512695313,4211.0258789063,4210.3847656250,4239.8715820313,4372.5639648438,4205.0000000000,4201.0258789063,4155.3847656250,3481.2819824219,,,
36.3125000000,9,4206.4101562500,4213.7177734375,4208.8461914063,4208.4614257813,4225.1284179688,4209.2309570313,4206.1538085938,4210.5126953125,4241.0258789063,4369.4873046875,4203.8461914063,4199.8715820313,4155.8974609375,3480.1281738281,,,
36.3203125000,9,4206.5385742188,4212.5639648438,4212.1796875000,4210.8974609375,4223.2050781250,4213.3334960938,4207.0512695313,4211.1538085938,4240.1284179688,4369.3588867188,4202.8203125000,4201.4101562500,4157.3076171875,3481.4101562500,,,
36.3281250000,9,4201.5385742188,4215.5126953125,4210.6411132813,4211.0258789063,4221.9228515625,4216.0258789063,4211.2822265625,4212.4360351563,4239.7436523438,4371.7949218750,4202.1796875000,4201.6665039063,4157.4360351563,3483.2050781250,,,
36.3359375000,9,4203.5898437500,4217.6923828125,4209.8715820313,4211.6665039063,4223.5898437500,4211.2822265625,4209.2309570313,4213.0771484375,4240.6411132813,4373.5898437500,4205.3847656250,4201.1538085938,4157.4360351563,3480.8974609375,,,
36.3437500000,9,4208.0771484375,4214.6152343750,4212.3076171875,4212.4360351563,4224.2309570313,4211.1538085938,4207.6923828125,4211.5385742188,4238.4614257813,4372.3076171875,4205.2563476563,4199.8715820313,4157.3076171875,3478.0769042969,,,
36.3515625000,9,4206.0258789063,4215.7690429688,4212.4360351563,4211.1538085938,4220.5126953125,4213.0771484375,4208.5898437500,4211.7949218750,4238.2050781250,4369.2309570313,4201.7949218750,4201.0258789063,4157.3076171875,3481.4101562500,,,
36.3593750000,9,4204.2309570313,4214.7436523438,4211.9228515625,4211.7949218750,4220.6411132813,4212.1796875000,4208.4614257813,4213.0771484375,4241.2822265625,4370.8974609375,4202.1796875000,4201.1538085938,4156.2822265625,3481.7949218750,,,
36.3671875000,9,4206.4101562500,4209.8715820313,4210.2563476563,4210.5126953125,4224.1025390625,4212.3076171875,4207.9487304688,4210.8974609375,4241.2822265625,4373.8461914063,4203.9741210938,4200.0000000000,4156.6665039063,3478.7180175781,,,
36.3750000000,9,4205.6411132813,4209.8715820313,4209.7436523438,4210.8974609375,4223.5898437500,4214.1025390625,4208.7177734375,4209.6152343750,4241.0258789063,4374.2309570313,4206.4101562500,4202.1796875000,4157.8203125000,3478.5898437500,,,
36.3828125000,9,4204.7436523438,4210.8974609375,4210.6411132813,4213.8461914063,4222.5639648438,4215.3847656250,4209.7436523438,4212.8203125000,4242.4360351563,4372.9487304688,4205.2563476563,4202.8203125000,4156.4101562500,3480.3845214844,,,
36.3906250000,9,4206.4101562500,4210.5126953125,4212.4360351563,4214.3588867188,4222.5639648438,4214.1025390625,4208.5898437500,4213.9741210938,4241.5385742188,4370.5126953125,4206.1538085938,4201.4101562500,4155.8974609375,3481.6667480469,,,
36.3984375000,9,4207.6923828125,4215.0000000000,4217.0512695313,4207.4360351563,4223.0771484375,4210.7690429688,4209.7436523438,4211.9228515625,4239.8715820313,4371.0258789063,4207.8203125000,4199.7436523438,4157.6923828125,3483.2050781250,,,
36.4062500000,9,4208.3334960938,4214.8715820313,4215.0000000000,4208.5898437500,4223.2050781250,4209.6152343750,4208.5898437500,4212.1796875000,4240.5126953125,4374.4873046875,4205.7690429688,4200.5126953125,4157.5639648438,3481.5385742188,,,
36.4140625000,9,4207.4360351563,4212.9487304688,4212.9487304688,4211.5385742188,4224.7436523438,4212.4360351563,4206.6665039063,4215.3847656250,4243.7177734375,4374.1025390625,4200.5126953125,4198.2050781250,4154.3588867188,3476.1538085938,,,
36.4218750000,9,4205.6411132813,4217.1796875000,4215.2563476563,4209.8715820313,4224.2309570313,4212.6923828125,4206.9228515625,4215.5126953125,4243.7177734375,4372.6923828125,4203.7177734375,4201.1538085938,4155.6411132813,3476.6667480469,,,
